customer_id,name,debit_card_number,debit_card_type,bank_name,transaction_date,amount_spent
237047,Antonio Cohen,577386652298,VISA 16 digit,Citizens,2024-02-05,585.52
843984,Mary Sanchez,3577992851707484,American Express,JPMC,2024-01-17,774.02
408031,Thomas Mccullough,2442018131919460,VISA 16 digit,BOFA,2024-02-06,603.43
747106,Kelly Stewart,676383515191,VISA 16 digit,BOFA,2024-02-25,141.62
573871,Bridget Carrillo,5374093832918751,VISA 16 digit,JPMC,2024-02-17,859.01
440486,Mackenzie Burns,372063488870880,VISA 16 digit,JPMC,2024-01-14,249.13
118434,Laurie Jacobs,213175426840990,JCB 16 digit,TD Bank,2024-02-05,222.76
323489,Justin Gonzalez,4208373570918964,VISA 16 digit,TD Bank,2024-02-21,698.06
641682,Ryan Santos,3513151594453891,Discover,TD Bank,2024-01-22,735.69
72682,Cody Stephens,4174439524101591,JCB 16 digit,TD Bank,2024-03-05,943.34
648697,Hector Morales,586921474290,JCB 16 digit,Citizens,2024-01-21,940.42
324926,Samuel Howard,4923895439245357,American Express,TD Bank,2024-03-05,642.73
80139,Brian Lewis,4008213294647,Maestro,JPMC,2024-02-10,660.15
289305,Jay Owens,30489417456018,VISA 16 digit,Citizens,2024-01-14,74.73
77503,Christine Daniel,4354943960592835,JCB 16 digit,Citizens,2024-02-16,785.94
481271,Mr. Jeffrey Clayton,4840165552479951986,JCB 16 digit,TD Bank,2024-01-19,402.44
309995,Linda Quinn,3595488316948977,JCB 15 digit,BOFA,2024-03-10,836.69
699718,Gerald Clarke,379037290534952,JCB 15 digit,BOFA,2024-01-13,946.49
714912,Kimberly Stephens,180006806610274,VISA 13 digit,BOFA,2024-02-02,757.78
372116,Victoria Kelly,2232074722909455,Maestro,BOFA,2024-01-24,220.09
101741,Sherry Williams,30467279013812,Diners Club / Carte Blanche,Citizens,2024-01-12,702.03
69085,Theodore Hatfield,3553374730024704,Discover,BOFA,2024-02-06,911.54
832980,Sheila Stafford,213171323075293,VISA 16 digit,JPMC,2024-01-02,193.34
983833,Juan Meyer,3510414346524192,Maestro,JPMC,2024-01-28,384.0
171948,Tim Medina,2249472281247518,JCB 16 digit,BOFA,2024-03-17,546.31
840369,Sandra Mccarty,4863323955447549,JCB 16 digit,JPMC,2024-01-06,680.86
998479,Brianna Allen,2224598700012619,JCB 16 digit,TD Bank,2024-03-16,844.76
657532,Mrs. Jessica Baker,4883823625566,JCB 16 digit,BOFA,2024-02-04,739.8
638680,Luis Moore,3567459945552286,Mastercard,TD Bank,2024-03-17,484.84
763882,Benjamin Medina,213182949354707,JCB 15 digit,TD Bank,2024-02-04,268.91
966901,Kim Williamson,180027510949840,VISA 19 digit,Citizens,2024-02-09,135.94
192434,Matthew Berry,349889081635647,Discover,BOFA,2024-02-22,901.35
531691,Kevin Diaz,4833329847552,Maestro,Citizens,2024-01-14,228.67
771766,Clifford Wilson,3575063422659455,VISA 19 digit,BOFA,2024-03-09,566.99
950065,Sylvia Santos,3596929346080397,JCB 16 digit,Citizens,2024-01-29,139.9
486905,James Gibbs,373438479463300,VISA 16 digit,TD Bank,2024-01-28,926.53
22031,Clayton Escobar,36813199884614,American Express,BOFA,2024-02-09,164.21
933819,Stephanie Dean,213108538813647,Discover,JPMC,2024-02-20,118.68
913863,Gabriela Kerr,3572056451065209,VISA 16 digit,Citizens,2024-02-18,61.76
408489,Crystal Ferrell,639037782575,American Express,Citizens,2024-01-11,968.45
492084,Brandon Roberts,6519224076430674,JCB 16 digit,BOFA,2024-01-28,780.48
41657,Vincent Walker,502083562590,JCB 16 digit,BOFA,2024-01-21,372.36
267424,Joseph Cook,2222070531233469,Mastercard,JPMC,2024-02-26,104.93
513230,Bryan Haney,30381088968423,Diners Club / Carte Blanche,TD Bank,2024-03-06,816.32
443319,Brooke Duncan,213114124054711,JCB 15 digit,BOFA,2024-02-13,273.87
684990,Sarah Gonzalez,3557501074880160,JCB 16 digit,TD Bank,2024-03-03,636.99
373101,Timothy Holmes,3518761594312197,JCB 16 digit,JPMC,2024-01-04,413.72
380540,Erin Mason,6011684973990372,VISA 13 digit,Citizens,2024-01-11,496.17
456153,Jon King,4668427016676646392,Diners Club / Carte Blanche,BOFA,2024-03-08,954.44
701954,Michelle Hines,3570532803399381,JCB 15 digit,JPMC,2024-01-23,361.56
917271,Cynthia Miller,30390204831910,Mastercard,TD Bank,2024-01-11,728.81
160095,Isabel Snyder,675908542615,Maestro,TD Bank,2024-01-18,727.59
288960,Ashley Yates,4890262684820435,JCB 16 digit,JPMC,2024-03-13,634.32
169285,Mr. Richard White,3517902650598979,JCB 15 digit,TD Bank,2024-03-15,215.13
829336,Anna Brown,3559229598600652,JCB 16 digit,BOFA,2024-03-03,275.82
56470,Erika Ross,630487680971,Mastercard,JPMC,2024-02-04,310.83
389004,Kaitlin Yang,574097109650,VISA 19 digit,BOFA,2024-01-05,98.49
402380,Denise Garcia,4337451268791040032,VISA 16 digit,TD Bank,2024-01-20,273.74
321394,Jesse Pierce,2637284515073846,Discover,JPMC,2024-01-20,244.68
975771,Terry Hensley,3556000226750190,JCB 16 digit,BOFA,2024-03-09,557.32
293026,Erik Welch,343401004996555,VISA 16 digit,JPMC,2024-01-25,186.26
260754,Alexa White,376138890273612,JCB 16 digit,BOFA,2024-03-08,575.44
864992,Donna Johnson,3588994078175369,VISA 19 digit,JPMC,2024-02-12,773.81
332788,Keith Fischer,4655538621096600,JCB 16 digit,BOFA,2024-01-11,543.0
674658,Michael Williams,3597302442653500,Mastercard,TD Bank,2024-03-09,837.12
59214,Justin West,213172581204203,Mastercard,TD Bank,2024-01-16,568.6
950911,Carmen Johnson,6011681964623426,Maestro,JPMC,2024-01-20,621.31
351804,Yolanda Garrett,4137272182077022658,JCB 15 digit,Citizens,2024-03-12,832.31
974197,Michael Foley,676101839576,Diners Club / Carte Blanche,Citizens,2024-03-03,822.47
610168,Francisco Rocha,4921189397535104,American Express,TD Bank,2024-01-31,628.1
689930,Jose Hayes,180040847189311,Mastercard,Citizens,2024-03-12,775.85
523879,Kevin Lyons,6011071518360818,Discover,BOFA,2024-03-18,756.39
738818,Cory Porter,36012772146638,Mastercard,JPMC,2024-01-20,556.94
550221,Emma Beltran,3569990049388761,Diners Club / Carte Blanche,JPMC,2024-01-12,818.24
905614,Lisa Meadows,4333924527770813,JCB 15 digit,Citizens,2024-02-03,600.82
743126,John Ramos,4030576798154,Maestro,BOFA,2024-03-07,910.85
337437,Michael Sloan,213188718827302,JCB 15 digit,BOFA,2024-02-28,486.44
686507,Karen Williams,2254058303029075,Mastercard,BOFA,2024-02-15,49.09
6290,Nicole Pope,4402563347976774,Maestro,TD Bank,2024-01-01,577.67
802390,Jack Smith,4671625428303402,VISA 16 digit,BOFA,2024-02-29,27.98
231120,Monica Holden,676166415601,JCB 15 digit,TD Bank,2024-03-06,479.43
861346,Michelle Green,349476415386947,JCB 16 digit,BOFA,2024-03-05,44.52
316888,Jennifer Brown,560144123844,VISA 16 digit,BOFA,2024-03-17,569.79
871150,Maria Christensen,501882728857,Diners Club / Carte Blanche,TD Bank,2024-02-28,640.62
843899,Sharon Stout,213151904369992,American Express,Citizens,2024-01-25,870.3
927303,Brittany Chapman,4335592723957,VISA 16 digit,JPMC,2024-03-13,173.28
567891,Jacqueline Stephenson,180064284621917,JCB 16 digit,TD Bank,2024-02-14,620.57
86776,Christina Rosario,060432002255,Diners Club / Carte Blanche,BOFA,2024-01-10,831.59
513000,Lisa Smith,4775637632422337,VISA 16 digit,BOFA,2024-02-15,390.09
905418,Thomas Burnett,4706287376496487,VISA 19 digit,TD Bank,2024-02-06,942.85
475042,Christine Martinez,4519252961135038,JCB 16 digit,Citizens,2024-01-30,216.22
963795,Seth Bennett,6597938726663666,JCB 16 digit,BOFA,2024-01-25,293.36
520251,Johnny Rogers,378884694504045,JCB 16 digit,BOFA,2024-02-27,11.93
320122,Ronald Keith,3562426958565815,VISA 19 digit,BOFA,2024-01-02,93.32
960390,Matthew Gonzalez,347670074298359,VISA 19 digit,BOFA,2024-01-30,794.5
221240,Melanie Gutierrez,30404320976333,JCB 16 digit,BOFA,2024-02-02,555.24
192404,Elizabeth Schroeder,4223814114155183972,American Express,JPMC,2024-02-24,19.11
815594,David Lopez,502002394372,Maestro,JPMC,2024-01-10,271.68
78863,Daniel Sweeney,630451909885,Diners Club / Carte Blanche,JPMC,2024-01-17,554.3
462391,Stephen Berg,4233368100793399,Maestro,TD Bank,2024-01-09,327.06
350181,Robert Patterson,5551863005772804,VISA 19 digit,Citizens,2024-02-10,448.96
969275,Joseph Holloway,4433683344377,Mastercard,JPMC,2024-01-14,662.31
325195,Lorraine Garcia,30506875325516,VISA 19 digit,TD Bank,2024-02-09,281.72
229811,Samuel Harmon,4087342055243369273,JCB 16 digit,TD Bank,2024-03-12,28.08
586067,Jill Smith,3560685478446481,Maestro,JPMC,2024-01-07,857.49
917085,Tracy Shah,4663563382275,American Express,TD Bank,2024-02-10,349.45
833930,Eric Williams,675995287025,JCB 15 digit,BOFA,2024-02-26,197.34
897841,Jeffery Valentine,4908758525841464,VISA 19 digit,Citizens,2024-01-23,253.53
227774,Adam Frey,630409167057,Mastercard,Citizens,2024-01-26,464.16
422423,Brett Webster,36795696304834,JCB 15 digit,TD Bank,2024-01-08,711.9
936392,Crystal Briggs,3589627962670082,Discover,JPMC,2024-02-25,668.77
735024,Richard Lopez,4010729321229,JCB 16 digit,TD Bank,2024-01-30,663.94
726880,Caleb Hall,2292813141594852,VISA 16 digit,BOFA,2024-01-19,231.48
567308,Dr. Heather Acosta MD,2637154807623527,VISA 13 digit,Citizens,2024-02-07,106.39
329718,Amy Moody,4843045641288,VISA 19 digit,Citizens,2024-01-26,833.18
394954,Kevin Elliott,4352763048908,Diners Club / Carte Blanche,TD Bank,2024-01-18,910.76
937003,Brittany Hernandez,4812859271328046795,Diners Club / Carte Blanche,TD Bank,2024-01-19,827.91
629001,Tammy Kemp,4020971469548280805,Mastercard,BOFA,2024-01-18,841.76
969836,Peter Mccoy,6011290326086155,Discover,TD Bank,2024-02-01,794.09
249156,Daniel Rodgers,30554982280547,Maestro,BOFA,2024-02-07,696.52
338778,Sophia Williams,371113310320355,JCB 16 digit,Citizens,2024-03-13,954.5
487753,Brandon Garza,3552392385782005,Discover,BOFA,2024-03-10,446.25
864800,Joseph Schultz,3578920761217418,Mastercard,BOFA,2024-03-07,383.24
86554,Beth Sanchez,676121228487,Discover,JPMC,2024-03-11,154.09
139337,Rita Black,6011182884844804,JCB 15 digit,Citizens,2024-03-05,947.45
175736,Howard Evans,30083210665832,JCB 16 digit,JPMC,2024-01-06,399.43
672666,Thomas Green,4770456549360810,American Express,Citizens,2024-02-06,851.04
355199,Lisa Macdonald,4313092680662,Diners Club / Carte Blanche,JPMC,2024-01-27,593.35
148537,Mark Perkins,3577888515280639,VISA 16 digit,TD Bank,2024-01-11,858.65
976679,Andrew Gates,4538421214755853,JCB 16 digit,BOFA,2024-01-25,449.24
408139,Courtney Torres,4929202829632,American Express,JPMC,2024-02-24,829.67
329579,Joseph Andrews,503895065087,JCB 16 digit,TD Bank,2024-01-31,390.26
357737,Kimberly Green,6011411965439204,JCB 15 digit,JPMC,2024-01-12,289.35
937166,Xavier Brown,4972126892062,Maestro,Citizens,2024-02-16,35.74
417812,Whitney Hernandez,348133852306273,Mastercard,Citizens,2024-01-14,815.56
538181,Charles Mcdonald DDS,503816972973,Diners Club / Carte Blanche,JPMC,2024-02-05,171.09
251055,Kimberly Rubio,2719653335441089,VISA 16 digit,TD Bank,2024-02-18,540.12
863485,Ashley Morse DVM,4566863362774,American Express,TD Bank,2024-02-22,624.08
530894,Kathleen Warren,4238193872607246,Maestro,BOFA,2024-01-27,220.34
84904,Melissa Smith,213151278456813,Mastercard,JPMC,2024-03-02,951.58
420403,Shawn Johnson,6549607945121694,Discover,Citizens,2024-01-02,393.51
118263,Wanda Johnson,4102732964424,Diners Club / Carte Blanche,TD Bank,2024-03-14,168.42
996573,Bonnie Dixon,180023608309658,VISA 16 digit,BOFA,2024-01-08,555.62
105645,Stacy Kelly,213189858883568,JCB 16 digit,JPMC,2024-01-17,98.94
192997,Sherry Lewis,2268288242212417,Mastercard,Citizens,2024-02-15,526.84
450555,Charles Fuller,348370823199854,Discover,Citizens,2024-03-16,173.42
666538,Monica Wells,4952096873603184345,Diners Club / Carte Blanche,TD Bank,2024-02-21,453.52
940211,Scott Stephenson,4683561730523,VISA 13 digit,BOFA,2024-02-29,151.24
593875,Timothy Moreno,4244089534002,VISA 16 digit,Citizens,2024-02-03,415.48
690426,Robert Cooley,3542566057634726,JCB 15 digit,JPMC,2024-03-13,513.15
15948,Mikayla Lee,3534355208409208,JCB 16 digit,JPMC,2024-03-02,562.53
563106,Mary Santos,4447154118790490,Mastercard,BOFA,2024-03-03,810.43
945316,Barbara Allen,3534677593533510,Mastercard,BOFA,2024-02-10,790.49
622722,Teresa Cruz,30596043571737,VISA 13 digit,Citizens,2024-01-25,757.09
72220,Lisa Walters,6011418568617672,JCB 16 digit,TD Bank,2024-02-11,668.19
433347,Jessica Gibson,374130793848501,VISA 16 digit,Citizens,2024-03-03,653.35
473936,James Reeves,675965396137,Diners Club / Carte Blanche,TD Bank,2024-01-24,758.68
751132,Ashley Cameron,180057350456226,JCB 16 digit,JPMC,2024-02-22,28.69
713498,Brian Sutton,344635384402523,VISA 13 digit,Citizens,2024-01-20,897.91
435749,Danielle Gilbert,4931868653644142,American Express,TD Bank,2024-01-10,442.2
188656,Tracy Robbins,3536952436515851,Maestro,Citizens,2024-02-21,488.66
959704,Amanda Archer,3512600929052498,American Express,JPMC,2024-01-15,115.05
317323,Jamie Bryant,180064590520670,Diners Club / Carte Blanche,JPMC,2024-03-06,735.3
878373,Crystal Ross,30369742012472,American Express,Citizens,2024-02-01,882.67
753611,Matthew Tran,502075851217,Discover,BOFA,2024-03-15,949.13
174972,Daniel Cox,213123795467144,VISA 16 digit,JPMC,2024-01-29,403.88
149855,Kelly Jones,3534835115128009,VISA 16 digit,TD Bank,2024-01-12,260.81
949651,Rebecca Weber MD,213190221589718,Discover,BOFA,2024-03-08,924.54
21311,Kathleen Lewis,2268378867215777,VISA 19 digit,JPMC,2024-02-03,666.02
9397,Dawn Wilson,6589915045427213,Mastercard,JPMC,2024-01-28,458.75
28481,Diana Dennis,372678292080390,JCB 16 digit,BOFA,2024-01-23,871.96
24378,Joshua Parker,2391131038217978,American Express,BOFA,2024-02-05,185.58
980595,Charles Soto,213154947679740,American Express,Citizens,2024-01-20,431.38
